Time,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total
2023-03-10 09:00:00,62895017.49,1983196606.15,2046091821.88,28698988.79,1648156285.56,1676855274.35,1893813706.37,2165300078.32,4059113784.69
2023-03-10 10:00:00,53771190.42,1521946574.36,1575717764.78,23011205.48,1272826776.73,1295837982.22,1999276952.13,1612787315.76,3612064067.78
2023-03-10 11:00:00,57558993.95,1547418044.84,1604977038.79,25851580.93,1234567232.33,1260418813.25,1883639536.91,1675091479.66,3558731016.57
2023-03-10 12:00:00,49977672.8,1310037518.94,1360015391,18850697.84,1036425327.66,1055276025.5,2045282483.61,1402611237.09,3447893720.7
2023-03-10 13:00:00,43473423.46,894935435.82,938408859.28,14089118.56,635174718.74,649263837.3,1817442104.95,950716268.78,2768158373.72
2023-03-10 14:00:00,43589892.25,929021492.04,972611384.29,15134645.09,680215278.97,695349924.07,1979081501.31,977650459.45,2956731960.76
2023-03-10 15:00:00,44916433.83,705090764.54,750007198.38,13740380.67,488617741.27,502358321.71,1966684925.35,767215535.91,2733900461.26
2023-03-10 16:00:00,47782371.19,762608661.79,810391032.98,17907537.6,580200641.39,598108178.99,1948824675.25,860532821.52,2809357697.73
2023-03-10 17:00:00,49190805.52,846282070.53,895472876.05,17225223.3,587534234.95,604759458.25,2129895436.15,912936633.44,3042832271.05
2023-03-10 18:00:00,65449129.56,904068816.24,969517945.8,26099996.97,627284172.95,653384169.92,1867380877.27,950488478.72,2817869355.99
2023-03-10 19:00:00,71901401.95,1102098252.76,1173999654.7,30367717.45,833674896.47,864042613.92,2186362725.21,1160066061.74,3346428786.95
2023-03-10 20:00:00,93113389.21,1745409552.44,1838522941.64,47011041.99,1403050695.86,1450061737.85,2089164260.55,1945243702.92,4034407963.47
2023-03-10 21:00:00,94187644.6,1213421956.02,1307609600.62,50797649.62,922238326.41,973035976.03,1895798547.91,1395227018.96,3291025566.86
2023-03-10 22:00:00,80758248.14,1020619132.11,1101377380.25,33330059.11,757029612.19,790359671.29,1354381186,1131016353.11,2485397539.11
2023-03-10 23:00:00,65837228.77,848815108.14,914652336.91,29172229.68,604658943.3,633831172.98,2048662077.08,917205345.6,2965867422.68
2023-03-11 00:00:00,59489535.54,582841224.06,642330759.6,26003106.57,416500478.13,442503584.71,2164203501.87,655549404.81,2819752701.88
2023-03-11 01:00:00,72056040.4,790305775.01,862361815.41,32090569.51,625915884.32,658006250.05,1990292269.3,920806731.51,2911099000.82
2023-03-11 02:00:00,105724769.28,1371941975.04,1477666744.32,60740659.2,1113178460.16,1173919119.36,1855242854.4,1529188776.96,3384431431.68
2023-03-11 03:00:00,93538307.2,1279909218.86,1373447324.39,48787724.42,1069320020.48,1118107744.9,1914164559.59,1400523337.75,3314687897.34
2023-03-11 04:00:00,77596175.98,857279126.35,934875302.33,37842136.71,683921175.19,721763513.9,1936896258.67,912396459.05,2849292717.73
2023-03-11 05:00:00,49579988.73,669698389.2,719278377.93,17915056.81,476494287.3,494409344.11,2032173026.66,707145933.68,2739318960.34
2023-03-11 06:00:00,63290966.32,714917616.35,778208784.48,30931280.76,510632520.5,541564003.07,1961403832.86,767738121.14,2729141953.99
2023-03-11 07:00:00,46660384.13,581262177.02,627922762.54,18909443.14,408054569.76,426964214.29,2036914718.92,628683401.62,2665598120.54
2023-03-11 08:00:00,45525566.89,606857105.23,652382672.12,16347917.26,389110521.46,405458438.72,1942437314.25,647421952.67,2589859468.87
2023-03-11 09:00:00,50459569.37,671419006.53,721878575.9,20117585.68,471019955.36,491137541.04,1995335111.29,715757663.29,2711092774.58
2023-03-11 10:00:00,50866028.24,553103203.54,603969434.21,22106176.64,412793030.76,434899207.4,2407794905.38,594785180.57,3002580085.95
2023-03-11 11:00:00,58352247.85,707278776.43,765631024.28,25890092.46,521596741.2,547487036.6,2375105593.62,752655537.74,3127761131.36
2023-03-11 12:00:00,61859916.16,891661668.53,953521789.04,29266024.36,681308363.45,710574387.81,1914647913.54,962482406.73,2877130524.62
2023-03-11 13:00:00,54942207.27,770450759.06,825392966.33,25485836.85,570793643.49,596279684.79,2044995922.26,826618066.08,2871613988.34
2023-03-11 14:00:00,50421098.78,526963927.17,577385025.95,22242805.78,400363353.52,422606159.3,2180303465.3,547533323.11,2727836788.41
2023-03-11 15:00:00,60247364.31,803991488.85,864238853.17,28252783.01,649843557.83,678096340.84,2007685421.46,846261395.06,2853946816.53
2023-03-11 16:00:00,38958355.48,560088180.13,599046535.61,16119221.72,393086878.01,409206099.73,1996529585.57,591215348.88,2587744934.46
2023-03-11 17:00:00,41598492.23,541556958.74,583155246.12,14647708.4,405002469.65,419650178.05,2050075503.82,593251752.75,2643327256.57
2023-03-11 18:00:00,46163538.79,623158404.12,669321942.91,17501977.08,442182333.6,459684516.82,2169111822.19,684323284.18,2853435106.37
2023-03-11 19:00:00,42566228.77,754757758.9,797323987.67,16829079.44,549165813.08,565995098.63,2269745700.65,813242473.57,3082988174.22
2023-03-11 20:00:00,41266556.99,501566979.77,542833536.76,16121502.81,347398093.27,363519801.67,2141102885.58,549311620.16,2690414505.74
2023-03-11 21:00:00,42924979.83,545650640.47,588575620.3,17758845.43,385590394.61,403349445.42,2090593176.61,612672773.67,2703265950.28
2023-03-11 22:00:00,46024273.7,504106090.39,550130364.09,17875789.1,361334901.49,379210690.59,2048160541.18,582062000.75,2630222541.93
2023-03-11 23:00:00,40699635.07,409504438.77,450203868.05,15156770.54,288433833.21,303590397.97,1495582716.92,479148743.74,1974731666.44
2023-03-12 00:00:00,44311356.38,494877068.8,539188425.18,19035607.53,343399391.01,362434998.54,1046991926.89,561216529.07,1608208455.96
2023-03-12 01:00:00,38382265.79,430005202.49,468387468.27,13041931.55,265245609.98,278287541.53,1383610331.69,504447181.43,1888057513.12
2023-03-12 03:00:00,38815514.32,453066348.39,491881657.57,14706622.81,301631828.66,316338451.47,1974847734.41,542967324.36,2517815058.77
2023-03-12 04:00:00,38251475.03,446927745.18,485179220.21,13746569.27,302684602.49,316431171.76,2173191160.68,513663574.42,2686854735.1
2023-03-12 05:00:00,36749818.21,554000209.16,590750027.37,14061962.21,361737731.56,375799488.46,2073496308.38,608988305.93,2682484614.31
2023-03-12 06:00:00,43305267.41,417350004,460655271.41,20402402.77,242083139.33,262485542.1,2114708944.45,480288238,2594997388.18
2023-03-12 07:00:00,30253333.41,428283271.59,458536604.99,18564358.36,338955574.28,357519932.64,1973784425.96,516686703.3,2490470923.4
2023-03-12 08:00:00,33004378.13,562433911.54,595438289.67,21132871.34,439230762.32,460363633.66,2153074350.12,650961099.23,2804035449.35
2023-03-12 09:00:00,29244253,543912773.53,573157026.53,18157798.73,384077166.81,402234965.54,1839961980.53,607762225.85,2447724206.38
2023-03-12 10:00:00,41980313.97,498104197.82,540084511.79,23726752.75,359219728.2,382946686.43,2044247617.07,557187541.78,2601435158.85
2023-03-12 11:00:00,39662650.84,615280248.33,654942899.17,20441926.83,432687279.69,453129206.51,2155091889.79,667859459.46,2822951349.25
2023-03-12 12:00:00,36239158.48,390723699.39,426962857.87,19499495.69,317442997.64,336942699.33,2208134337.82,445594253.55,2653728797.38
2023-03-12 13:00:00,85903920.97,1357369942.83,1443273863.8,61400763.74,1154270486.65,1215671250.39,2204380494.15,1427535610.97,3631916105.12
2023-03-12 14:00:00,69410788.43,1921935964.71,1991346966.7,50682699.94,1691659323.31,1742342023.24,2110244936.1,2008805430.28,4119050366.39
2023-03-12 15:00:00,51506864.51,1280808352.41,1332315216.93,35858378.27,1120787258.72,1156645636.98,2089717146.74,1350449083.17,3440166229.91
2023-03-12 16:00:00,52563919.65,1225640287.83,1278203992.58,36769881.23,1065228479.12,1101998360.35,2138003817.77,1289272003.61,3427276036.27
2023-03-12 17:00:00,37923375.07,709194726.1,747118101.17,25431906.33,597912502.45,623344408.78,2133602422.24,772183703.88,2905786126.13
2023-03-12 18:00:00,100283830.19,2009941548.64,2110225378.83,74619146.23,1749671660.22,1824290806.45,2306081282.4,2100617060.4,4406698342.8
2023-03-12 19:00:00,73946069.73,1550890673.9,1624836521.79,51695364.92,1332587438.9,1384282803.83,13906802530.36,1640657056.42,15547459586.78
2023-03-12 20:00:00,90492135.46,2065086490.7,2155578626.16,68150631.12,1787046683.15,1855197314.27,2678364757.25,2159877341.56,4838242098.81
2023-03-12 21:00:00,53085028.48,1101600632.99,1154685661.48,36263095.22,958307596.67,994570691.89,2501375761.56,1172265839.86,3673641601.42
2023-03-12 22:00:00,52698256.43,980383328.43,1033081584.86,35126593.14,819842577.89,854968947.92,2402864323.68,1053408686.28,3456273009.96
2023-03-12 23:00:00,35468356.2,656058538.77,691526671.71,22993859.68,548775144.87,571769227.82,2507826135.73,745194713.96,3253020849.69
2023-03-13 00:00:00,48105388.22,784774289.69,832879677.91,33517449.99,673805123.74,707322573.73,2460536220.04,899303196.06,3359839640.38
2023-03-13 01:00:00,31170198.09,514895509.63,546065707.72,19642289.12,443281985.7,462924274.82,2668446246.69,600305210.62,3268751457.31
2023-03-13 02:00:00,34032731.49,661608378.98,695641110.46,22551956.2,572673824.24,595225780.44,2575512126.38,746087274.89,3321599401.27
2023-03-13 03:00:00,37586362.51,821538679.84,859125042.35,23965676.48,719395940.8,743361617.28,2686383698.79,944008235.6,3630391934.39
2023-03-13 04:00:00,45144044.07,1157688730.27,1202832774.34,29573869.53,997000120.76,1026573990.29,2511716393.06,1279552647.03,3791269040.1
2023-03-13 05:00:00,51944222.95,1437000709.91,1488944932.86,34735078.48,1258500284.6,1293235363.08,2533032059.1,1565797806.84,4098829865.94
2023-03-13 06:00:00,39851461.64,1087239794.84,1127091256.49,25013638.09,952534713.25,977548351.34,2374391511.04,1188387959.69,3562779470.72
2023-03-13 07:00:00,33811987.97,876630679.49,910442889.18,20116116.33,765665783.86,785781900.19,2512499581.51,980630794.72,3493130376.23
2023-03-13 08:00:00,41752403.66,1117022276.68,1158774680.35,26742810.18,984560762.43,1011303572.61,2476172435.39,1252564791.53,3728737226.92
2023-03-13 09:00:00,71258893.11,2115948807.74,2187207700.85,43120804.28,1872462362.94,1915583392.87,2256712138,2325059424,4581771562
2023-03-13 10:00:00,162800500.95,3264713465.28,3427513966.23,117147164.11,2547194144.4,2664341308.52,1756803633.86,3457797035.2,5214600669.07
2023-03-13 11:00:00,177678388.69,2172045260.44,2349723649.13,99148307.17,1545265072.98,1644413621,2657844124.28,2363569885.05,5021414009.33
2023-03-13 12:00:00,89144785.28,1987046181.09,2076190966.36,62068289.3,1715265100.82,1777333149.51,2652698964.08,2138883894.29,4791583098.98
2023-03-13 13:00:00,69377390.65,1355206700.34,1424584090.99,41077738.04,1099455627.56,1140533607.45,1666159701.98,1434757755.16,3100917457.14
2023-03-13 14:00:00,57207810.05,1237456385.45,1294664195.5,39279122.93,1050245746.64,1089524869.57,910853625.81,1317694212.9,2228547838.7
2023-03-13 15:00:00,59646607.2,1239458734.56,1299105341.75,35965513.43,1020014760.83,1055980030.57,1128113559.91,1316501791.64,2444615351.55
2023-03-13 16:00:00,62928172.79,874540769.18,937469184.15,42309574.94,704534996.55,746844571.49,2582480773.48,935071103.93,3517552119.59
2023-03-13 17:00:00,37078282.2,599682899.95,636761182.15,18282907.59,452797133.27,471080040.86,207073675.03,647433749.04,854507424.07
2023-03-13 18:00:00,39556650.13,711381762.31,750938412.44,22952963.05,544065853.54,567018816.6,49827337.68,760309036.19,810136373.87
2023-03-13 19:00:00,39610561.87,821336978.09,860947539.96,20619123.64,631968465.85,652587589.49,48671521.47,937748921.99,986420443.46
2023-03-13 20:00:00,57450795.51,1015819411.3,1073270206.81,32212013.85,824296702.05,856508715.9,1449331474.7,1124652300.74,2573983532.81
2023-03-13 21:00:00,55365192.28,1072457348.37,1127822295.62,31291132.33,888726573.12,920017705.45,1896232475.28,1168496553.17,3064729028.45
2023-03-13 22:00:00,45152436.72,873699004.66,918851197.67,21867661.48,670644759.12,692512420.6,1878729727.24,953045189.98,2831775160.92
2023-03-13 23:00:00,34908667.34,577017402.11,611926069.45,20093889,435016944.47,455111078.45,1766109822.55,642854519.12,2408964341.67
2023-03-14 00:00:00,52539512.72,581092367.73,633631634.95,28033365.24,431702776.75,459736387.5,1777215188.54,660584518.15,2437799706.7
2023-03-14 01:00:00,70377500.82,1659111798.34,1729489299.16,41649155.92,1363542530.59,1405191442,1855553703.22,1845775864.87,3701329568.09
2023-03-14 02:00:00,41436643.49,790206480.84,831643124.34,21867994.55,607840886.44,629708880.98,1795763722.75,870274184.69,2666037907.44
2023-03-14 03:00:00,51472640.53,1006519076.89,1057991717.42,31582530.16,783290444.3,814872974.46,2043274193.94,1104753593.67,3148027787.61
2023-03-14 04:00:00,53239036.58,929174359.27,982413395.85,32570081.5,728783786.49,761353867.99,1959743734.89,1027677119.46,2987420854.35
2023-03-14 05:00:00,40580112.57,797684617.56,838264730.13,22548327.67,608464643.25,631012970.93,1774199941.66,882264197.25,2656464138.91
2023-03-14 06:00:00,49285849.13,1055583456.36,1104869058.59,27259852.64,840121563.29,867381415.94,2086698795.69,1145109605.33,3231808401.02
2023-03-14 07:00:00,83839279.15,1795047934.28,1878886964.8,50887847.99,1505370861.69,1556258709.68,1852667936.78,1978117684.1,3830785620.88
2023-03-14 08:00:00,212766532.81,4384520332.91,4597286865.72,133225351.7,3561509016.52,3694734368.21,2218688263.06,4687539776.55,6906228039.61
2023-03-14 09:00:00,229574304.59,3493579499.38,3723154062.66,136760080.91,2971602867.97,3108362948.88,2657272882.35,3737809062.62,6395081944.97
2023-03-14 10:00:00,108026355.85,2018175141.16,2126201497.02,71800979.49,1654716027.47,1726517006.96,1812918421.99,2159814805.77,3972733227.76
2023-03-14 11:00:00,98100786.05,1546935196.6,1645035982.64,62750882.3,1214606948.22,1277357830.52,2302408846.09,1627401197.87,3929810303.94
2023-03-14 12:00:00,66757050.25,1409973364.67,1476730674.48,40816754.06,1114897271.94,1155714285.56,2352924064.38,1484644020.85,3837568085.23
2023-03-14 13:00:00,57769255.43,1224241917.24,1282011172.67,35153042.42,968463709.43,1003616751.84,624477078.36,1298239311.87,1922716390.23
2023-03-14 14:00:00,86981930.59,1990684866.03,2077666796.62,56961086.5,1645613660.63,1702574747.12,119216831.97,2108191893.95,2227408725.92
2023-03-14 15:00:00,103197318.11,2605841760.85,2709039078.95,62785074.58,2126648275.71,2189433350.28,658247486.2,2760722532.12,3418970018.31
2023-03-14 16:00:00,60046848.72,1656377870.27,1716424718.99,32963549.11,1282000343.44,1314963646.14,2756264935.5,1773057110.08,4529322291.98
2023-03-14 17:00:00,95226226.27,1669517364.8,1764743837.32,57447781.73,1365163946.09,1422611727.82,1820573520.82,1799806408.25,3620379929.07
2023-03-14 18:00:00,47596456.49,1001708339.26,1049305043.63,25306895.7,775215625.89,800522521.59,1820908691.85,1093395363.41,2914304055.26
2023-03-14 19:00:00,40017624.83,875771204.11,915788828.94,20405923.68,659848887.3,680255058.55,1677362073.92,948784962.18,2626147036.1
2023-03-14 20:00:00,53940044,1302272090.41,1356212134.41,28442421.65,1058842208.11,1087284629.76,1807362828.58,1401527822.15,3208890402.74
2023-03-14 21:00:00,66922484.79,1305020435.68,1371942920.47,40705485.56,1027309789.04,1068015274.6,1848358412.32,1395599835.7,3243957998.16
2023-03-14 22:00:00,39015279.85,613570199.26,652585229.97,20628782.98,450578671.79,471207454.77,1912813300.47,659583155.75,2572396456.21
2023-03-14 23:00:00,39496629.36,654054690.8,693551320.16,21821447.78,504437649.34,526259097.12,1947812605.32,701658195.14,2649470800.46
2023-03-15 00:00:00,34914832.63,600198470.89,635113054.41,18370039.23,424932273.77,443302312.99,1991061445.9,664417628.93,2655479074.83
2023-03-15 01:00:00,36800840.22,629993298.18,666794138.4,18342984.31,452227145.77,470570378.19,1781803848.4,742289587.52,2524093435.92
2023-03-15 02:00:00,39117364.36,729015677.42,768133041.78,21029267.27,571702400.85,592731668.12,1906202865.42,803998839.94,2710201705.36
2023-03-15 03:00:00,49575483.26,692163779.9,741739513.06,25365508.35,493892834.37,519258342.72,1863619039.66,757333466.8,2620952506.46
2023-03-15 04:00:00,46708128.68,913957230.82,960665359.5,22283680.61,590201656.63,612485337.24,1897756658.28,983985224.29,2881741882.57
2023-03-15 05:00:00,52763123.49,1047738228.47,1100501351.97,22424068.63,775104104.42,797528173.05,1755996371.66,1193097027.01,2949093398.67
2023-03-15 06:00:00,57344437.2,1263924369.78,1321269053.47,27083151.73,881482040.33,908565192.06,1690954481.23,1452055641.17,3143010122.4
2023-03-15 07:00:00,92103074.81,1843278577.16,1935381651.97,45935050.69,1400573363.06,1446508413.75,1790937875.99,1968241348.55,3759178975.9
2023-03-15 08:00:00,112401042.9,2830660111.76,2943061404.07,51580109.84,2102429569.52,2154009679.36,1841616930.17,3011273798.54,4852890728.71
2023-03-15 09:00:00,94025855.54,2210658518.81,2304684374.35,42569778.8,1725615150.29,1768184929.09,1762554759.03,2360877835.98,4123432595
2023-03-15 10:00:00,135205779.6,2081826768.02,2217032547.62,71812683.47,1621144931.35,1692957614.82,1933412698.8,2233790898.22,4167203597.02
2023-03-15 11:00:00,100921912.08,1797500074.77,1898421986.86,52453375.06,1372373556.16,1424826931.21,1825226597.43,1932207720.74,3757434318.17
2023-03-15 12:00:00,110936663.23,2265620791.68,2376557213.34,61736959.15,1702441457.37,1764178416.52,1727130202.12,2413875246.13,4141005448.25
2023-03-15 13:00:00,80675319.66,1828638713.51,1909314033.18,38669734.47,1388096908.04,1426766642.51,1665502984.03,1941957628.38,3607460369.08
2023-03-15 14:00:00,76858868.38,1519739436.42,1596598549.56,32992486.61,1149681164.39,1182673650.99,1837938176.68,1621325965.36,3459264142.04
2023-03-15 15:00:00,62353730.02,1239412602.43,1301766332.45,27811943.59,964525045.12,992336744.37,1866508707.48,1325125677.33,3191634140.47
2023-03-15 16:00:00,47319343.54,709338716.42,756658059.96,21416153.73,538951891.07,560368044.8,1615455731.62,764104080.14,2379559811.76
2023-03-15 17:00:00,40800285.29,459878226.62,500678511.91,21521827.36,357668431.46,379190258.82,1503560301,498933015,2002493315.99
2023-03-15 18:00:00,50745664.58,837466042.14,888211706.72,24478233,670986900.48,695464888.82,1447488074.5,950117047.88,2397605367.04
2023-03-15 19:00:00,27007466.25,602919450.67,629926673.2,17328813.93,513140396.51,530469210.44,1867763474.04,723637436.15,2591400666.47
2023-03-15 20:00:00,36591002.69,757492794.91,794083797.59,26921770.67,656376535.11,683298305.77,1626243687.38,829571001.12,2455814445.65
2023-03-15 21:00:00,28189757,672069195.36,700258708.24,21134444.88,593757452.32,614891897.2,1677010169.68,733746845.72,2410757015.4
2023-03-15 22:00:00,24073003.28,455889497.24,479962500.52,18382451.76,400187705.55,418570157.31,1617484143.43,498188986.48,2115673129.91
2023-03-15 23:00:00,26013883.19,407400552.29,433414435.48,19400072.67,360769390.43,380169463.1,1651200068.98,456945461.87,2108145530.85
2023-03-16 00:00:00,28206777.55,422421940.79,450628718.34,21905711.47,376717909.56,398623621.03,1646761537.51,498415982.03,2145177519.54
2023-03-16 01:00:00,37732463.49,553268913.05,591001376.54,21938495.73,487195938.09,509134433.82,1762737354.34,645537726.64,2408274836.68
2023-03-16 02:00:00,29987518.76,779576907.95,809564426.72,22302474.65,678597552.7,700900027.35,2038374959.11,857795638.38,2896170843.94
2023-03-16 03:00:00,32547445.19,799125164.18,831672362.48,24875774.88,696423683.73,721299458.61,2010555082.3,856400747.68,2866956076.86
2023-03-16 04:00:00,27997947.09,625724107.89,653722054.98,21576582.84,537717807.83,559294390.67,1878949967.19,685644429.4,2564594396.6
2023-03-16 05:00:00,34969565.1,1210157585.08,1245127397.51,26737431.09,1037238250.06,1063975928.49,1769937009.16,1346990131.5,3116927140.66
2023-03-16 06:00:00,41990248.83,1513844031.25,1555834029.99,30630738.34,1298677330.98,1329308069.32,1783711997.73,1673497410.73,3457209408.46
2023-03-16 07:00:00,33011533.99,915401615.65,948413149.65,23698155.24,793059406.62,816757561.87,2105788509.93,985816358.17,3091604619.02
2023-03-16 08:00:00,42087027.46,1165737098.62,1207824126.08,31009092.87,1014195932,1045205024.87,1911836402.07,1247878839.36,3159715241.44
2023-03-16 09:00:00,40680264.57,1248172685.87,1288852950.44,30580913.8,1092167596.24,1122748261.05,1962945023.56,1374953899.71,3337898923.26
2023-03-16 10:00:00,49804825.47,1203135582.25,1252940407.72,37726881.87,1058446651.09,1096173532.97,1831235486.36,1279158364.63,3110393850.99
2023-03-16 11:00:00,40130004.67,936251469.6,976381224.87,28172507.29,810182610.76,838354868.64,2125220762,1002104122.42,3127324884.41
2023-03-16 12:00:00,40052442.96,939579920.36,979632611.55,29090956.89,814770947.69,843861904.58,1867782812.12,1006274250.48,2874057062.6
2023-03-16 13:00:00,48260406.87,697249928.31,745510582.47,40166269.5,606010050.18,646176319.69,2259254484.44,750255634.8,3009510119.24
2023-03-16 14:00:00,25350669.69,528579725,553930146.22,19323705.12,469145660.08,488469365.2,2057438288.29,588791727.26,2646230015.55
2023-03-16 15:00:00,33644763.09,1179746242.43,1213391005.52,24277695.46,1020909765.87,1045187461.33,1772426180.47,1283334313.12,3055760493.59
2023-03-16 16:00:00,27220517.54,706521637.04,733742154.57,21072831.49,616898258.12,637971089.61,1668515597.75,763588981.01,2432104578.76
2023-03-16 17:00:00,27144232.25,619017678.74,646161911,19607704.84,522240027.92,541847732.77,1492021949.01,669977437.49,2161999386.5
2023-03-16 18:00:00,22992238.22,447557669.84,470549908.06,17446272.33,394669338.33,412115360.31,2240060260.03,497680654.03,2737740914.06
2023-03-16 19:00:00,23581158.47,503650879.99,527232288.95,17896600.55,440044602.15,457941202.69,1870513390.81,551480524.39,2421994165.7
2023-03-16 20:00:00,29468617.44,473365996.88,502834364.6,23406286.38,414342360.62,437748647,1976475995.81,531382033.11,2507858028.92
2023-03-16 21:00:00,66784763.75,1641359410.07,1708144173.83,51846682.71,1421414420.61,1473261103.32,2151495315.04,1809187060.26,3960682375.3
2023-03-16 22:00:00,63645279.94,1675666805.17,1739312085.11,48219167.91,1446388315.38,1494607226.81,2361058729.53,1852398433.7,4213457163.23
2023-03-16 23:00:00,24410587.4,699730903.53,724141490.93,18036419.01,611395464.98,629431883.99,2011698962.99,754611839.76,2766310802.76
2023-03-17 00:00:00,24232618.63,697432816.72,721665435.36,17228463.44,592915775.01,610144238.45,2143245963.96,736008394.15,2879254100.29
2023-03-17 01:00:00,27753382.67,581204642.44,608958025.1,20894359.3,507183574.12,528077933.42,1891801671.03,638813674.68,2530615345.72
2023-03-17 02:00:00,47860564.44,1617241900.19,1665102726.62,34378158.11,1393886311.63,1428264731.73,2279283829.47,1781549312.03,4060832879.5
2023-03-17 03:00:00,43901426.39,1152380605.84,1196282032.23,32862199.91,1006175443.94,1039037643.85,2214056299.59,1215609307.87,3429665868.96
2023-03-17 04:00:00,80249015.13,1116884655.24,1197133670.37,50344229.88,934538740.59,984882970.47,2183492049.89,1174001643.29,3357493693.19
2023-03-17 05:00:00,50799714.8,1009634861.1,1060434312.82,39561135.5,865200662.87,904762061.45,2054683308.69,1063154185.28,3117837493.97
2023-03-17 06:00:00,86838129.12,2472148386.47,2558986515.59,63636089.08,2126383775.15,2190019864.23,1921405661.97,2639245033.61,4560650963.17
2023-03-17 07:00:00,54993593.63,1663033877.11,1718027470.74,39439256.1,1452985324.27,1492424580.37,3556477941.92,1797138998.64,5353616940.56
2023-03-17 08:00:00,52596243.72,1697538814.6,1750135058.32,36733448.1,1493905811.29,1530639259.39,2516373724.91,1793112778.85,4309486503.76
2023-03-17 09:00:00,46681719.98,1325782042.98,1372463762.97,34801653.44,1185686013.88,1220487667.33,2306782511.68,1418114057.9,3724896569.58
2023-03-17 10:00:00,51864299.57,1800476095.12,1852340394.69,38304539.08,1597360432.61,1635664971.69,2200181553.32,1906064298.99,4106245852.3
2023-03-17 11:00:00,39428812,1136619264.73,1176047812.25,29974931.54,1012483990.64,1042458657.72,2244780884.11,1219815052.47,3464595936.57
2023-03-17 12:00:00,33217153.26,950922359.34,984139248.17,24308033.25,849268588.64,873576357.46,2444203893.75,1021192312.95,3465396206.7
2023-03-17 13:00:00,35620212.41,1063635783.02,1099255995.43,25529366.87,948539215.58,974068582.45,2315348835.09,1138666975.44,3454015810.53
2023-03-17 14:00:00,28525001.01,1021798898.58,1050323899.58,19953799.58,907514435.79,927468235.37,3548045566.4,1121383437.7,4669429270.66
2023-03-17 15:00:00,38080042.25,1349896994.66,1387977036.92,28318665.68,1218329060.03,1246647994.57,2459464418.87,1435479965.29,3894944384.16
2023-03-17 16:00:00,25850182.05,880088634.27,905938548.13,18284576.01,779510861.36,797795437.37,2401534960.6,936425714.54,3337960675.14
2023-03-17 17:00:00,46427645.32,1192754174.83,1239181820.14,34136776.38,1055108554.9,1089245331.28,3562211178.68,1240552994.24,4802764172.92
2023-03-17 18:00:00,101846403.87,2265167101.05,2367013504.92,76377771.02,2032812360.83,2109190131.86,2538844186.53,2337753449.21,4876597359.98
2023-03-17 19:00:00,68905654.92,1420739487.12,1489645142.04,51874692.64,1259130163.28,1311005130.33,2537504438.56,1478151856.29,4015656294.85
2023-03-17 20:00:00,64284572.32,1493247776.76,1557532625.79,48709221.15,1350623792.53,1399333013.68,2122673152.22,1551981029.17,3674653904.68
2023-03-17 21:00:00,82139256.12,1324405813.45,1406545069.57,59126220.51,1143148922.76,1202275143.27,2351563340.32,1372497936.56,3724061276.88
2023-03-17 22:00:00,47678167.58,859460179.29,907138346.88,34954818.3,763397675.13,798352493.43,2405287084.84,927587436.59,3332874521.43
2023-03-17 23:00:00,39716484.84,623139253.93,662855738.77,30025773.09,545990363.18,576016136.27,2365411506.32,678137750.94,3043549257.26
2023-03-18 00:00:00,35332484.07,489265479.79,524597963.86,25180998.02,429353364.4,454534636.26,2209995764.97,537280612.18,2747276377.15
2023-03-18 01:00:00,31797691.83,689308545.56,721106237.39,21206015.58,606566723.36,627772738.94,2322988998.59,764889385.28,3087878660.24
2023-03-18 02:00:00,27184722.16,539094617.39,566279339.54,18288510.32,451246489.22,469534999.54,2332302098.93,606879347.4,2939181170.72
2023-03-18 03:00:00,37942482.9,487485252.79,525427735.69,26737476.02,430860811.98,457598562.2,2380059831.45,535420767.96,2915480599.41
2023-03-18 04:00:00,44909547.46,861026044.75,905935592.22,33000774.93,757760048.33,790761095.97,2338233912.66,934112260.21,3272346172.87
2023-03-18 05:00:00,33921101.43,680393997.27,714315373.3,25144042.18,587093050.08,612237092.26,2279721273.38,773524137.53,3053245410.9
2023-03-18 06:00:00,37187640.36,484006833.23,521194473.59,28282079.84,416170429.06,444452508.9,2675029975.52,535868464.85,3210898715.73
2023-03-18 07:00:00,33093732.82,497702485.78,530796218.6,25189056.15,431059198,456248254.15,3241353449.63,545001804.23,3786355253.86
2023-03-18 08:00:00,42044070.58,791284168.94,833327963.83,31082776.69,711809481.14,742892257.83,2236724539.53,888007062.93,3124731602.46
2023-03-18 09:00:00,39273918.87,634397841.87,673671760.74,26709277.49,557975905.17,584685182.65,2467506452.04,739783874.55,3207290326.58
2023-03-18 10:00:00,40163934.73,615841386.56,656005321.29,28162563.26,542493016.56,570655579.82,2633811354.68,669613482.02,3303424836.7
2023-03-18 11:00:00,65741516.81,1335965164.38,1401706681.19,47770771.36,1189231917.83,1237002689.19,2469787420.21,1425893681.04,3895681374.2
2023-03-18 12:00:00,65502812.82,1896074660.81,1961577473.63,48137107.63,1654485943.73,1702623325.46,2064171748.62,2017486031.73,4081657780.36
2023-03-18 13:00:00,33850109.6,1284556530.61,1318406366.42,24283982.6,1153858523.06,1178142505.66,2432398406.35,1384271884.65,3816670291
