time,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume,high,low,open,close,volumefrom,volumeto
2022-12-17 13:00:00,17484379.17,248434423.95,265918803.12,8115174.75,145876090.92,153991265.67,623642003.97,274495777.68,898137781.65,22201.05,16725.22,16671.65,16680.42,16713.71,1436.05,23989160.49
2022-12-17 14:00:00,16126588.84,198154358.26,214280780.12,7875939.04,106492995.42,114368934.46,709573248.56,224841645.25,934415060.79,18085.97,16726.1,16693.08,16713.71,16698.34,846.7,14146403.17
2022-12-17 15:00:00,16650676.06,194127417.63,210777926.63,7771050.53,101758029.41,109529079.95,712357324.62,221099568.33,933456725.89,17174.56,16712.67,16693.34,16698.34,16705.47,631.44,10546751.5
2022-12-17 16:00:00,15513600.14,265300731.44,280814331.58,6831713.93,160518032.02,167349913.1,630932148.68,297893950.69,928826266.52,20343.18,16732.66,16701.24,16705.47,16714.9,1101.71,18418108.27
2022-12-17 17:00:00,22411974.2,260506662.72,282918636.92,11154178.44,140480143.16,151634321.6,695473923.12,295930226.95,991404150.06,23542.69,16757.72,16707.44,16714.9,16739.47,1009.64,16890582.75
2022-12-17 18:00:00,24446073.05,395508334.2,419954407.24,11749405.5,255795152.95,267544558.45,736638457.09,436074978.21,1172713435.3,36952.83,16794.06,16732.18,16739.47,16780.55,2227.29,37345911.12
2022-12-17 19:00:00,17680669.95,282172604.18,299853274.12,9329128.86,168189487.66,177518784.03,665234075.99,312695253.1,977929329.09,24372.0,16783.51,16730.81,16780.55,16750.99,1354.77,22692795.73
2022-12-17 20:00:00,16411461.48,266081031.53,282492493.0,7766476.85,152803680.84,160570157.69,583093279.82,294038141.46,877131421.29,21850.55,16751.38,16710.61,16750.99,16717.56,1313.94,21977428.35
2022-12-17 21:00:00,15717445.34,184533310.5,200250588.51,6872763.64,92612376.8,99485140.44,657889697.84,195900956.28,853790486.78,16598.05,16738.22,16713.35,16717.56,16733.86,437.37,7316046.44
2022-12-17 22:00:00,11823033.2,205038172.14,216861205.33,5148675.45,98141456.16,103289964.17,613542119.29,208784398.62,822326517.92,14744.22,16745.14,16729.04,16733.86,16743.66,447.19,7484134.96
2022-12-17 23:00:00,23670799.87,395096491.28,418767458.82,13341757.1,260860349.98,274202107.08,725770560.18,406570224.65,1132340617.16,34471.8,16796.49,16741.58,16743.66,16767.11,1944.33,32615137.8
2022-12-18 00:00:00,17791598.01,231384369.22,249175967.23,8437953.47,132408695.33,140846648.8,602589692.67,236825606.85,839415299.52,19502.85,16767.76,16741.72,16767.11,16743.3,753.6,12623663.69
2022-12-18 01:00:00,14118804.02,257296255.88,271415227.28,6036545.27,153161037.74,159197583.01,737310987.73,268820006.58,1006130994.31,19960.46,16744.17,16724.64,16743.3,16737.96,731.26,12238039.51
2022-12-18 02:00:00,14948422.84,257069488.32,272017911.16,6593118.82,156414038.54,163007324.86,684892043.55,297680654.61,982572865.67,19289.09,16759.4,16737.03,16737.96,16750.81,603.67,10111654.71
2022-12-18 03:00:00,15862374.12,242520547.87,258382921.99,6719311.53,148843449.07,155562928.16,596214610.85,269384891.89,865599502.74,19767.19,16765.12,16744.05,16750.81,16755.97,464.05,7775488.08
2022-12-18 04:00:00,23227108.97,405881135.67,429108077.62,11056527.45,278244944.94,289301639.41,673872607.45,426003257.33,1099875864.78,36222.57,16756.46,16673.02,16755.97,16702.46,1741.6,29099749.22
2022-12-18 05:00:00,17574888.56,301434671.22,319009559.78,7235421.34,177666522.95,184901944.29,708261191.49,311962794.12,1020223985.6,22128.01,16717.61,16699.04,16702.46,16709.98,804.44,13441255.38
2022-12-18 06:00:00,17873151.04,251736927.37,269610078.41,6539756.64,142829113.86,149368870.5,608459585.77,260268309.05,868727894.83,20771.38,16726.53,16704.17,16709.98,16712.47,562.64,9403908.79
2022-12-18 07:00:00,17114017.42,247278678.86,264392696.28,6466611.08,143481602.12,149948213.2,568549857.95,255283215.19,823833240.37,20352.01,16733.03,16705.71,16712.47,16723.85,682.27,11406472.93
2022-12-18 08:00:00,16652228.96,245182903.86,261835132.81,6207356.76,143752956.2,149960312.96,755963628.27,251975563.88,1007939192.15,20605.38,16730.05,16705.11,16723.85,16713.4,557.79,9324178.75
2022-12-18 09:00:00,16729880.82,266299501.62,283029382.44,6270346.04,171776100.65,178046613.61,628104560.91,280629241.2,908733802.11,23396.09,16724.2,16688.21,16713.4,16691.99,1110.56,18547628.63
2022-12-18 10:00:00,15308017.76,226929394.15,242237411.91,5424798.51,131201258.35,136626056.86,601717922.75,234612522.85,836330445.61,17325.78,16699.29,16681.26,16691.99,16687.58,708.13,11818711.09
2022-12-18 11:00:00,15033932.17,236511758.37,251545857.52,5440608.33,135271660.18,140712101.54,632452059.01,244581584.97,877033643.98,17069.36,16705.07,16682.29,16687.58,16697.69,549.89,9179378.23
2022-12-18 12:00:00,17658419.81,229286691.55,246945111.36,6220300.51,135375647.33,141595947.84,723703726.94,238843026.62,962546753.57,16224.2,16714.28,16684.75,16697.69,16713.6,622.62,10395388.31
2022-12-18 13:00:00,26498110.61,462916210.92,489414321.53,13623039.48,342502348.98,356125220.98,468700823.36,496064976.16,964765799.52,42674.66,16789.92,16712.63,16713.6,16748.06,2824.74,47335716.42
2022-12-18 14:00:00,18240607.75,270594898.48,288835506.23,8180538.73,149813759.1,157994465.36,739696273.68,283410349.86,1023106623.54,20933.13,16763.79,16728.9,16748.06,16753.1,1006.09,16851445.1
2022-12-18 15:00:00,17214447.99,242699282.11,259913730.1,8477342.21,130317349.85,138794524.47,570310917.93,256162073.79,826472991.73,19718.41,16771.36,16751.75,16753.1,16758.94,754.53,12648375.13
2022-12-18 16:00:00,15444136.18,233109134.81,248553270.99,6457726.01,134025955.84,140483681.85,756128826.71,245787564.56,1001916391.27,18342.45,16777.86,16743.8,16758.94,16750.69,912.49,15290850.53
2022-12-18 17:00:00,17970902.0,394763625.23,412734527.24,8609628.56,259446587.77,268056216.33,597799121.88,446362042.97,1044161164.85,29394.91,16830.84,16739.97,16750.69,16766.56,1862.93,31273409.36
2022-12-18 18:00:00,18971700.98,353880747.45,372852448.43,8566925.2,227586743.66,236153668.86,606701646.56,382534272.69,989235919.25,27762.54,16814.26,16738.94,16766.56,16742.74,2437.47,40915059.32
2022-12-18 19:00:00,17419227.34,376400202.24,393819429.58,8042869.86,262935471.94,270978341.8,615010933.88,402949491.16,1017960257.26,31136.37,16813.47,16728.73,16742.74,16777.65,2397.46,40213660.3
2022-12-18 20:00:00,16037162.8,308693643.09,324730638.01,6983752.44,196592992.06,203576744.5,708630526.34,326017291.02,1034647817.37,23663.26,16805.27,16762.21,16777.65,16788.27,1375.79,23095540.49
2022-12-18 21:00:00,16494764.09,334581018.64,351075782.73,7699095.62,212199140.21,219898235.83,563049251.42,352877474.49,915926725.91,28616.26,16790.9,16728.79,16788.27,16728.8,1366.82,22897064.49
2022-12-18 22:00:00,27506820.06,506760922.92,534267909.86,15764526.99,362354164.38,378118691.37,828183688.15,539448603.22,1367632291.37,49454.32,16733.45,16647.65,16728.8,16687.69,3302.54,55080429.73
2022-12-18 23:00:00,18470515.29,299714288.54,318184803.83,8276969.38,191446353.55,199723322.93,711142504.96,322011103.03,1033153775.16,25118.07,16735.79,16681.33,16687.69,16716.76,1369.3,22880969.61
2022-12-19 00:00:00,17289915.92,286262301.4,303552217.33,8146800.0,173105172.57,181251972.57,624397023.9,395037511.48,1019434368.3,22789.61,16732.15,16702.48,16716.76,16708.3,954.41,15952616.01
2022-12-19 01:00:00,17119221.46,319877838.79,336997060.25,6899562.98,217202361.88,224102092.31,725135781.1,427328004.17,1152463785.28,25792.38,16749.56,16704.72,16708.3,16744.48,1177.79,19697477.38
2022-12-19 02:00:00,17106685.04,324560158.24,341666843.28,8148771.64,202366708.17,210515479.81,1017062613.3,386703383.33,1403765829.41,26450.35,16750.08,16704.36,16744.48,16721.26,1017.78,17026145.08
2022-12-19 03:00:00,19477326.94,334684580.07,354161907.02,8407929.0,219374426.89,227782355.89,1243773320.64,378161887.58,1621935208.22,31584.61,16761.3,16715.54,16721.26,16759.88,1177.69,19718030.12
2022-12-19 04:00:00,17451626.71,354562102.61,372013729.33,8434179.35,222185566.54,230619745.89,1113795245.91,382827394.16,1496622807.62,31266.06,16767.71,16741.46,16759.88,16755.76,1302.84,21826928.79
2022-12-19 05:00:00,16566907.03,286293602.17,302860341.49,8216704.22,179670322.19,187887026.4,1065308372.41,306683331.97,1371991704.38,28995.89,16778.18,16750.81,16755.76,16771.18,968.65,16242111.1
2022-12-19 06:00:00,17590245.86,272327150.34,289917396.2,8970011.21,175179140.81,184149152.02,1091432531.59,286121065.48,1377553597.07,27297.81,16772.58,16731.77,16771.18,16735.72,952.19,15948487.0
2022-12-19 07:00:00,18678198.25,346150775.55,364828973.8,9872706.91,224926105.63,234798645.08,1021865857.53,364674911.61,1386540769.14,33362.86,16756.74,16724.69,16735.72,16745.89,1569.96,26277499.45
2022-12-19 08:00:00,20088268.14,347346028.87,367434297.01,11225964.04,236199859.15,247425823.19,1216000917.64,363696766.0,1579697683.65,37568.92,16754.72,16713.35,16745.89,16713.76,1753.55,29342019.31
2022-12-19 09:00:00,20959776.34,574865546.35,595825322.69,11249809.11,437718112.13,448967921.24,1052042608.08,617489800.78,1669532408.85,50008.16,16753.81,16682.45,16713.76,16722.87,4206.74,70282061.3
