time,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply
2022-01-24,910249153,949619299,427720,976712,270712,705366863,23230,24.9197611925267,720252,197634340.12629,26643185256535.5,579.006711409396,1216134,18939081
2022-01-25,910632796,950038880,419582,897415,265128,705631991,21219,21.3993099022529,720404,205557613.728902,26643185256535.5,556.688741721854,1072904,18940087
2022-01-26,911003205,950460522,421642,885174,261070,705893061,21287,15.8920599544897,720534,173715844.528026,26643185256535.5,658.728682170542,1240494,18940925
2022-01-27,911401393,950873942,413420,912466,255925,706148986,19534,15.5917947824791,720665,174581730.007647,26643185256535.5,655.461538461539,1266465,18941768
2022-01-28,911806635,951303954,430012,955985,264609,706413595,20181,16.0468891414501,720819,205137041.626373,26643185256535.5,557.830065359477,1189178,18942625
2022-01-29,912148029,951687211,383258,832877,231038,706644633,17234,16.9214008900817,720968,198733594.410134,26643185256535.5,575.804054054054,1044287,18943556
2022-01-30,912458991,952041776,354565,783141,207173,706851806,16193,18.2043945991034,721114,195009559.199198,26643185256535.5,586.8,1048152,18944468
2022-01-31,912890377,952461430,419654,999813,263410,707115216,20572,14.9249421573489,721257,190165814.600794,26643185256535.5,601.746478873239,1425218,18945368
2022-02-01,913382939,952892170,430741,1063484,272984,707388200,21172,14.2726232174545,721411,203671811.134311,26643185256535.5,561.843137254902,1337182,18946325
2022-02-02,913823266,953330771,438601,981122,278985,707667185,20322,11.9543310266792,721564,203027916.323955,26643185256535.5,563.625,1190933,18947293
2022-02-03,914234794,953756143,425372,937908,265344,707932529,19509,13.5989458267956,721711,194720454.118427,26643185256535.5,587.671232876712,1182716,18948200
2022-02-04,914542741,954160733,404590,890327,247946,708180475,19294,18.0671761157781,721841,173205850.912339,26684698822067.7,661.697674418604,1212899,18949081
2022-02-05,914929878,954581093,420361,961340,258646,708439121,18858,13.6497999131641,721960,158354078.811678,26690525287405.5,723.915254237288,1428582,18949762
2022-02-06,915377939,954941778,360685,913200,219196,708658317,16308,13.8976240861285,722116,205872163.061159,26690525287405.5,556.825806451613,1086566,18950731
2022-02-07,915756738,955357794,416016,933433,262034,708920351,22948,18.0104709423418,722252,180795298.780732,26690525287405.5,634.059259259259,1220094,18951581
2022-02-08,916201153,955792081,434287,1024351,276850,709197201,23752,43.1899544036393,722406,204614489.174241,26690525287405.5,560.248366013071,1269141,18952606
2022-02-09,916640386,956215814,423733,1005608,265804,709463005,21082,20.2723573052356,722546,185415715.026217,26690525287405.5,618.258992805756,1412872,18953425
2022-02-10,917080606,956634727,418913,1029618,260813,709723818,21476,20.5440744437431,722693,194560759.91863,26690525287405.5,589.198630136986,1389048,18954337
2022-02-11,917480654,957053790,419063,984285,258595,709982413,20452,15.1557355190198,722835,191252639.614359,26690525287405.5,599.390070921986,1526755,18955312
2022-02-12,918082559,957434392,380602,1088876,228189,710210602,16009,13.9644703653631,723022,249191814.169099,26690525287405.5,460.02688172043,1299513,18956412
2022-02-13,918431285,957822288,387896,827179,208977,710419579,14425,15.736332620481,723180,209648380.443433,26690525287405.5,546.796178343949,908228,18957381
2022-02-14,918819850,958224951,402663,904274,247592,710667171,18672,15.9855627211914,723333,209906034.740156,26690525287405.5,546.125,1058443,18958437
2022-02-15,919303454,958661608,436658,1022494,273623,710940794,19767,12.5193261407471,723508,236282290.278251,26690525287405.5,485.16091954023,1109690,18959431
2022-02-16,919696373,959104600,442992,930742,266788,711207582,19363,14.6674836656207,723664,212091799.055618,26690525287405.5,540.496774193549,1062859,18960406
2022-02-17,920094807,959535862,431262,938318,255573,711463155,19458,14.3376092803932,723821,217682930.00783,27324773218056.7,539.128205128205,1072667,18961387
2022-02-18,920504062,959961451,425589,950177,261055,711724210,20795,15.0237475569129,723955,188884885.492184,27967152532434.2,635.932330827068,1296436,18962293
2022-02-19,920907683,960327510,366059,859806,220673,711944883,16285,14.6061507068348,724104,208267022.954571,27967152532434.2,576.75,1051747,18963231
2022-02-20,921208026,960674197,346687,745783,200535,712145418,15352,17.0124371817363,724248,202352269.925947,27967152532434.2,593.608391608392,903767,18964056
2022-02-21,921585401,961066011,391814,882870,237402,712382820,18842,21.0083050805344,724371,177461268.977984,27967152532434.2,676.868852459016,1303794,18964831
2022-02-22,921989022,961486495,420484,909069,260265,712643085,19401,18.2769099105897,724523,211125815.723971,27967152532434.2,568.940397350993,1097987,18965787
2022-02-23,922363700,961890089,403594,863872,251275,712894360,17720,14.3151198340765,724673,209015541.853929,27967152532434.2,574.684563758389,1037381,18966712
2022-02-24,922780648,962318343,428254,956898,254139,713148499,22107,16.8538630331461,724805,185824805.666876,27967152532434.2,646.404580152672,1313897,18967625
2022-02-25,923178926,962756416,438073,942391,260340,713408839,20994,16.6065533849745,724939,185593405.244525,27967152532434.2,647.210526315789,1293635,18968462
2022-02-26,923534391,963130820,374404,816478,220423,713629262,15948,14.1876274219135,725064,178860794.724011,27967152532434.2,671.572580645162,1165299,18969156
2022-02-27,923857436,963506188,375368,792012,211164,713840426,16246,13.942911547245,725200,188550756.845942,27967152532434.2,637.059259259259,1020711,18970006
2022-02-28,924265493,963948134,441946,979415,270918,714111344,22854,15.9532464563165,725354,214817360.667482,27967152532434.2,559.16339869281,1168960,18971018
2022-03-01,924708372,964401582,453448,1066006,280634,714391978,23689,17.7725700255123,725516,226563402.185347,27967152532434.2,530.173913043478,1282074,18972037
2022-03-02,925205683,964865900,464318,1100872,288657,714680635,21867,12.5738807990587,725652,189697726.343502,27967152532434.2,633.207407407408,1522395,18972831
2022-03-03,925657951,965315799,449899,1017862,268244,714948879,20317,14.7077521755886,725800,207082886.546914,27851682002895.7,577.65306122449,1270955,18973762
2022-03-04,926078193,965747795,431996,966182,262101,715210980,20042,13.5644345537452,725939,190277482.473084,27550332084343.8,621.869565217391,1317418,18974775
2022-03-05,926413989,966129883,382088,818445,225321,715436301,16748,11.6130884007786,726062,170199587.188285,27550332084343.8,695.229508196721,1201288,18975400
2022-03-06,926746227,966483301,353418,784370,207116,715643417,15007,13.3472515159879,726193,178927903.461697,27550332084343.8,661.315384615384,1067880,18976225
2022-03-07,927153677,966893541,410240,926136,255441,715898858,20793,14.0509767732585,726341,203690883.172795,27550332084343.8,580.918367346939,1180208,18977150
2022-03-08,927596498,967313068,419527,963012,255771,716154629,19687,34.6906447014312,726489,202947017.414254,27550332084343.8,583.047619047619,1243527,18978125
2022-03-09,927976437,967761468,448400,967729,272805,716427434,21784,27.6163022843376,726627,188896459.007666,27550332084343.8,626.41605839416,1249582,18979025
2022-03-10,928431766,968200868,439400,1005046,261553,716688987,20298,18.7055921950084,726772,199529253.283514,27550332084343.8,593.034722222222,1281342,18979906
2022-03-11,928810065,968620366,419498,911121,252383,716941370,19168,16.3545051467731,726910,189823246.084062,27550332084343.8,623.357664233577,1231351,18980800
2022-03-12,929153048,968997469,377103,818806,225148,717166518,14802,15.1423926404056,727066,214766041.416298,27550332084343.8,550.961290322581,941650,18981675
2022-03-13,929472027,969349659,352190,766163,208092,717374610,13652,16.6828123405383,727217,206436063.392566,27550332084343.8,573.193333333333,893361,18982612
2022-03-14,929870711,969765762,416103,935383,259592,717634202,18473,16.8111286791964,727370,209454079.946685,27550332084343.8,564.934210526315,1130072,18983650
2022-03-15,930271775,970205906,440144,941486,263178,717897380,18811,13.9322005217476,727509,193183633.523905,27550332084343.8,612.514492753624,1232380,18984512
2022-03-16,930711246,970675189,469283,1018750,276390,718173770,20646,15.1038880893379,727664,213407942.516679,27550332084343.8,554.467532467532,1212247,18985462
2022-03-17,931156332,971163414,488225,1037510,278800,718452570,19439,14.7314876493276,727823,216438038.006073,27520860571022.3,546.120253164557,1177280,18986468
2022-03-18,931562708,971610998,447584,991557,261318,718713888,19001,12.9208231433178,727966,195069431.877781,27452707696466.4,604.443661971831,1280325,18987337
2022-03-19,931939522,972026108,415110,887796,242424,718956312,16597,14.9785305882401,728121,211475329.168763,27452707696466.4,557.551948051948,1035743,18988262
2022-03-20,932258713,972394121,368013,790049,210547,719166859,13919,11.8616495005959,728275,213604851.183169,27452707696466.4,551.993464052287,878539,18989312
2022-03-21,932668989,972819361,425240,947604,259912,719426771,19292,17.3190147691628,728428,209644502.443987,27452707696466.4,562.421052631579,1110128,18990275
2022-03-22,933034555,973247489,428128,939357,264569,719691340,20719,13.6645587574593,728577,203960533.181697,27452707696466.4,578.094594594595,1114318,18991206
2022-03-23,933469087,973678057,430568,974165,264182,719955522,19940,12.6180323963239,728722,197425859.827069,27452707696466.4,597.229166666667,1256502,18992106
2022-03-24,933859001,974110612,432555,960407,262987,720218509,19376,13.4622309522633,728865,199971388.05286,27452707696466.4,589.62676056338,1191505,18993000
2022-03-25,934334059,974590634,480022,1084340,290719,720509228,20874,14.5273332941959,729021,212855982.648037,27452707696466.4,553.935483870968,1283710,18993975
2022-03-26,934661524,974984126,393492,839220,231031,720740259,15794,14.3565960961288,729182,223907863.970984,27452707696466.4,526.59375,922095,18994900
2022-03-27,934987773,975357265,373139,819815,218202,720958461,15217,15.0937259911323,729313,178786743.025943,27452707696466.4,659.492307692307,1090554,18995712
2022-03-28,935464244,975807926,450661,1052990,293304,721251765,23544,16.1573438961628,729472,217998994.99619,27452707696466.4,540.867088607595,1244156,18996793
2022-03-29,935863054,976249888,441962,969097,286940,721538705,21928,15.5081324195121,729623,206475428.581634,27452707696466.4,571.053333333334,1171784,18997731
2022-03-30,936262544,976668042,418154,951685,272864,721811569,20826,13.4868545191403,729758,187174057.640597,27452707696466.4,629.940298507463,1321063,18998562
2022-03-31,936641182,977110397,442355,983682,279210,722090779,21498,14.0358004858711,729896,194824117.80303,28315874718216.5,624.233576642335,1276887,18999443
2022-04-01,937073257,977560291,449894,1072470,284105,722374884,21241,12.088034592962,730037,200655171.057665,28587155782195.1,611.9,1366774,19000325
2022-04-02,937481665,977973609,413318,951158,254442,722629326,17096,15.7954858360768,730172,194158942.727051,28587155782195.1,632.373134328358,1300146,19001081
2022-04-03,937820042,978345905,372296,811263,225564,722854890,15505,13.0634222836786,730311,199031658.097351,28587155782195.1,616.891304347826,1061416,19002062
2022-04-04,938250191,978777885,431980,991442,275106,723129996,20889,12.8733610437391,730469,225679043.384367,28587155782195.1,544.050955414013,1165983,19003050
2022-04-05,938635554,979215199,437314,954258,273430,723403426,18995,28.0559986255269,730614,205658363.15583,28587155782195.1,597.013888888888,1175464,19003912
2022-04-06,939033286,979637959,422760,928405,273640,723677066,21127,23.0395449752428,730764,216288781.154105,28587155782195.1,567.671140939597,1135374,19004787
2022-04-07,939439725,980069541,431582,943697,269404,723946470,20302,20.5491637702544,730902,195114117.529264,28587155782195.1,629.277372262774,1279268,19005781
2022-04-08,939808915,980495905,426364,932330,266805,724213275,20072,18.5399651790162,731036,190874190.146864,28587155782195.1,643.255639097744,1222204,19006543
2022-04-09,940147924,980872706,376801,813141,232792,724446067,15745,14.3363160499323,731189,220750593.478605,28587155782195.1,556.197368421053,958481,19007512
2022-04-10,940465988,981222346,349640,756941,216446,724662513,14470,15.6901664673643,731329,200163552.592048,28587155782195.1,613.402877697842,963704,19008387
2022-04-11,940899409,981651341,428995,985815,276623,724939136,20783,20.7183960565463,731466,197226744.075417,28587155782195.1,622.536764705882,1305536,19009262
2022-04-12,941367274,982093564,442223,1001863,278839,725217975,20152,18.0177159481908,731619,218261837.460157,28587155782195.1,562.539473684211,1253908,19010225
2022-04-13,941778584,982527563,433999,950299,276968,725494943,19501,18.5947522919796,731759,199131264.041255,28587155782195.1,616.58273381295,1241552,19011000
2022-04-14,942163787,982953014,425451,919508,265537,725760480,19287,20.69062696105,731897,198519212.831502,28351572544596.9,613.386861313869,1226918,19011875
2022-04-15,942527076,983380273,427259,898503,254831,726015311,16519,16.212833154886,732055,221682819.274672,28225928151211.1,546.859872611465,1011750,19012850
2022-04-16,942843948,983764275,384002,803288,225486,726240797,13541,14.1447090900228,732189,191127492.829027,28225928151211.1,634.285714285714,1039411,19013687
2022-04-17,943150672,984112829,348554,756979,207324,726448121,13077,16.1121845521888,732354,232053268.469092,28225928151211.1,522.420731707317,828635,19014718
2022-04-18,943580288,984506962,394133,932584,246421,726694542,19074,21.9538742789957,732488,192572471.186795,28225928151211.1,629.526315789474,1293231,19015556
2022-04-19,943971636,984946236,439274,950234,273168,726967710,19068,18.203102972579,732612,173622497.02467,28225928151211.1,698.235772357724,1359555,19016337
2022-04-20,944393883,985389538,443302,976492,285655,727253365,19963,14.8752689347407,732772,224999482.789374,28225928151211.1,538.798742138365,1148729,19017331
2022-04-21,944828868,985840363,450825,993088,282438,727535803,18850,19.3692184044276,732941,237427671.203791,28225928151211.1,510.595238095238,1109322,19018387
2022-04-22,945228423,986262474,422111,952065,260930,727796733,17974,21.0606498648998,733076,189160724.904696,28225928151211.1,640.880597014925,1286750,19019231
2022-04-23,945600909,986643155,380681,864789,234978,728031711,14259,20.0074314461023,733239,236343133.315791,28225928151211.1,512.938271604938,953027,19020250
2022-04-24,945954396,987006048,362893,816123,221992,728253703,13738,23.7962531863113,733410,240503722.823617,28225928151211.1,504.064705882353,850437,19021318
2022-04-25,946394813,987430754,424706,1008968,277417,728531120,21179,29.1455397964073,733572,227510981.217875,28225928151211.1,532.850931677019,1168047,19022331
2022-04-26,946798968,987858277,427523,967613,273297,728804417,20531,27.646058938795,733712,197054189.079086,28225928151211.1,615.208633093525,1236938,19023212
2022-04-27,947229684,988298766,440489,973994,287105,729091522,20639,23.6782155946359,733882,243714195.952867,28770282779728.5,507.01775147929,1062318,19024268
2022-04-28,947662883,988735083,436317,1015298,275765,729367287,19406,25.1303603428367,734014,195634707.452297,29794407589312.1,654.106870229008,1367430,19025100
2022-04-29,948123754,989185497,450414,1063975,286563,729653850,19435,18.738936106779,734164,223237462.666034,29794407589312.1,573.228187919463,1317207,19026043
2022-04-30,948550074,989611141,425644,970531,261630,729915480,15490,14.390323447301,734314,221571995.441979,29794407589312.1,577.536912751678,1227105,19026975
2022-05-01,948882439,989993537,382396,840129,232322,730147802,14213,17.2895099707965,734481,249892443.229479,29794407589312.1,512.084337349397,874984,19028012
2022-05-02,949310155,990417118,423581,980280,272206,730420008,18820,23.4079207660361,734641,237374963.375915,29794407589312.1,539.088050314466,1117986,19029012
2022-05-03,949714935,990852093,434975,952464,277895,730697903,17906,31.7066277136353,734791,222339368.951078,29794407589312.1,575.543624161074,1124335,19029950
2022-05-04,950034160,991226726,374633,872482,233045,730930948,18107,26.9058384241087,734937,218691168.693509,29794407589312.1,585.144827586207,1092913,19030862
2022-05-05,950551525,991718452,491726,1174988,315759,731246707,20792,31.5760759945556,735094,233048447.532275,29794407589312.1,549.096153846154,1419433,19031843
2022-05-06,951064091,992170041,451589,1099911,286887,731533594,20916,29.4080921375522,735236,209259682.619344,29794407589312.1,611.517730496454,1459279,19033125
2022-05-07,951387151,992545563,375522,840612,231623,731765217,14829,18.5506647644423,735379,211098791.579481,29794407589312.1,606.19014084507,1067810,19033625
2022-05-08,951747456,992912541,366978,849741,233892,731999109,15338,21.642853369316,735534,229073847.523685,29794407589312.1,558.623376623377,1012209,19034612
2022-05-09,952211626,993352640,440099,1044085,279511,732278620,22809,28.2872711446401,735689,228696355.515465,29794407589312.1,559.545454545454,1245684,19035825
2022-05-10,952625751,993794147,441507,985477,279658,732558278,22328,30.372363728688,735842,232282798.721346,29822970212378.7,551.434210526316,1163013,19036518
2022-05-11,952985504,994219171,425024,1005376,262683,732820961,24735,27.8819338995312,735987,227420741.745638,31251101365711.1,590.194444444445,1238315,19037512
2022-05-12,953341861,994672611,453440,1043690,274204,733095165,29127,36.5416236440748,736122,208816809.271597,31251101365711.1,642.776119402985,1387405,19038343
2022-05-13,953714102,995109508,436897,1036736,269880,733365045,25431,25.0551233942071,736274,235529990.445041,31251101365711.1,569.87417218543,1305426,19039231
2022-05-14,954204269,995557640,448132,1097507,290225,733655270,20778,15.8542076589991,736415,217896127.809453,31251101365711.1,615.992857142857,1396389,19040093
2022-05-15,954728974,995924754,367114,1022995,235433,733890703,17672,11.8927072843162,736537,188935754.512505,31251101365711.1,710.413223140496,1530435,19040862
2022-05-16,955284137,996335672,410918,1098098,272134,734162837,22173,16.6912169583122,736701,258638854.566057,31251101365711.1,518.957055214723,1425462,19041887
2022-05-17,955781843,996761882,426210,1036631,278496,734441333,20986,14.4482389054424,736848,230788459.871368,31251101365711.1,581.582191780822,1460201,19042806
2022-05-18,956173770,997165073,403191,903949,262907,734704240,20307,11.1975181576813,736982,215094909.967606,31251101365711.1,624.015037593985,1273787,19043643
2022-05-19,956527500,997572887,407814,902105,262479,734966719,18821,10.4895499640575,737104,192594512.527363,31251101365711.1,696.917355371901,1335489,19044418
2022-05-20,956935755,997986025,413138,948874,267034,735233753,17952,9.11401360835804,737232,198189189.720651,31251101365711.1,677.244094488189,1443016,19045206
2022-05-21,957253112,998338062,352037,787760,225225,735458978,13041,6.77646435292983,737367,211991813.207859,31251101365711.1,633.149253731343,1071192,19046056
2022-05-22,957558428,998663692,325630,751429,209047,735668025,13101,5.68983708611441,737489,188173952.100558,31251101365711.1,713.289256198347,1205588,19046818
2022-05-23,957988174,999060264,396572,939060,265106,735933131,17809,7.96809581126168,737649,247691773.243392,31251101365711.1,541.893081761006,1142381,19047812
2022-05-24,958300940,999425399,365135,848460,235866,736168997,17452,10.8730272022319,737769,190807221.852055,31251101365711.1,703.44537815126,1228520,19048568
2022-05-25,958786203,999863026,437627,1034175,288842,736457839,17331,6.68942713573632,737913,219389464.4084,30705864440302.1,601.125874125874,1354729,19049462
2022-05-26,959183138,1000276162,413136,910133,262367,736720206,17906,8.84703135806801,738054,210522824.573578,29897409688833.6,609.949999999999,1196357,19050337
2022-05-27,959557573,1000704368,428206,936015,270453,736990659,19020,10.3896309778332,738192,205960970.897811,29897409688833.6,623.459854014599,1263145,19051206
2022-05-28,959880304,1001057685,353317,794128,226794,737217453,14932,6.94378327351799,738340,221406771.88144,29897409688833.6,579.965986394558,1055595,19052131
2022-05-29,960199572,1001384357,326672,757441,207859,737425312,13736,7.25677528116772,738489,224702548.401447,29897409688833.6,571.45945945946,1021936,19053081
2022-05-30,960627120,1001777607,393250,941604,271819,737697131,19616,8.29731934923615,738643,227787971.081915,29897409688833.6,563.718954248365,1258586,19054025
2022-05-31,961053337,1002188623,411016,1000162,276273,737973404,20691,16.3002714612766,738789,219305044.028396,29897409688833.6,585.524137931035,1295370,19054937
2022-06-01,961443479,1002602372,413749,968548,272165,738245569,19210,12.9487736081538,738925,203499836.527185,29897409688833.6,631.0,1337666,19055793
2022-06-02,961853190,1003013051,410679,956018,264901,738510470,17418,8.50821760860612,739050,185017908.543262,29897409688833.6,694.032258064516,1423832,19056575
2022-06-03,962262036,1003433437,420386,946371,267517,738777987,17936,7.54509129691231,739193,211727732.843809,29897409688833.6,606.478873239437,1253306,19057462
2022-06-04,962583706,1003780253,346816,780613,218629,738996616,12888,6.04120207939002,739332,213668203.211159,29897409688833.6,600.971014492754,1043881,19058337
2022-06-05,962893115,1004109384,329131,742340,201341,739197957,10979,7.52200626116787,739478,220246723.876302,29897409688833.6,583.020689655173,903880,19059243
2022-06-06,963334630,1004510445,401061,957734,268921,739466878,17587,8.27701253503137,739628,222469839.427565,29897409688833.6,577.194630872483,1212194,19060181
2022-06-07,963778578,1004912394,401949,946090,263641,739730519,19348,9.44680541907363,739790,239520719.852552,29897409688833.6,536.105590062111,1152025,19061193
2022-06-08,964163277,1005320838,408444,894223,261597,739992116,18087,7.21330615163083,739968,273023986.719296,30107694713067.3,473.627118644068,963582,19062312
2022-06-09,964567821,1005734475,413637,916889,262105,740254221,16458,6.24956204812667,740114,220791104.139538,30283293547736.7,589.089655172413,1173805,19063218
2022-06-10,964939724,1006148412,413937,908421,261856,740516077,17651,9.22326498217826,740261,222629169.710467,30283293547736.7,584.226027397261,1140199,19064137
2022-06-11,965325317,1006512692,364280,849994,230002,740746079,16842,9.63162889683516,740415,233467397.686599,30283293547736.7,557.104575163399,1007854,19065150
2022-06-12,965634044,1006847249,334557,760134,215473,740961552,15871,10.9761681143612,740542,193971749.606332,30283293547736.7,670.539682539683,1091046,19065900
2022-06-13,965977499,1007287313,440064,1005439,272503,741234055,26881,29.1768977476772,740675,199508218.152995,30283293547736.7,651.931818181818,1391880,19066725
2022-06-14,966485612,1007733238,445925,1097038,283231,741517286,23658,48.3675914245305,740821,221278124.291811,30283293547736.7,587.793103448277,1443100,19067637
2022-06-15,966995557,1008194626,461388,1069858,296312,741813598,23902,59.6866182218178,740986,248897724.484455,30283293547736.7,522.567073170732,1266195,19068668
2022-06-16,967372039,1008607578,412952,893767,251253,742064851,18654,53.4882514352982,741105,180780936.164037,30283293547736.7,719.466101694915,1372612,19069412
2022-06-17,967715652,1009023474,415896,880351,251574,742316425,18030,46.5504426723098,741213,164915283.130367,30283293547736.7,788.682242990654,1452408,19070087
2022-06-18,968141630,1009433419,409945,936380,247890,742564315,20037,42.6024329579451,741369,235516262.703482,30283293547736.7,552.258064516129,1193897,19071062
2022-06-19,968445007,1009772295,338876,750949,199777,742764092,13316,25.2432069236388,741502,200388432.288198,30283293547736.7,649.068181818182,1039797,19071900
2022-06-20,968781404,1010144227,371932,834875,236636,743000728,15949,18.6961934965402,741634,200636034.498938,30283293547736.7,648.267175572519,1130450,19072725
2022-06-21,969198527,1010554516,410289,917352,254438,743255166,17979,16.4138685483634,741784,228602743.202617,30283293547736.7,568.959731543624,1134158,19073656
2022-06-22,969580507,1010959828,405312,881810,255472,743510638,17381,12.7060786272905,741913,197595849.469928,30139562945443.3,655.1171875,1278783,19074531
2022-06-23,969954187,1011363285,403457,861825,255213,743765851,16561,11.4966957593103,742065,225619583.663157,29570168636358.0,562.907284768212,1064888,19075481
2022-06-24,970325181,1011771078,407793,885638,254348,744020199,16663,14.3708787905403,742194,189651669.161151,29570168636358.0,669.6640625,1311823,19076218
2022-06-25,970618801,1012118443,347365,755500,218017,744238216,12584,8.11523427203232,742345,221069418.670996,29570168636358.0,574.493333333333,1082723,19077162
2022-06-26,970885126,1012448432,329989,715607,206755,744444971,11843,6.63835721595023,742483,202870581.472374,29570168636358.0,626.029197080292,1271307,19078025
2022-06-27,971352865,1012838033,389601,974966,258883,744703854,15727,11.5129386062824,742619,198962476.803896,29570168636358.0,638.325925925926,1439817,19078875
2022-06-28,971758467,1013227488,389455,909041,248080,744951934,15103,16.0632224151226,742765,218086256.065212,29570168636358.0,582.351724137931,1155505,19079787
2022-06-29,972172086,1013643727,416239,923528,265079,745217013,16559,17.4539528945825,742916,222801694.476918,29570168636358.0,570.026666666667,1218980,19080731
2022-06-30,972590993,1014078332,434605,963234,271213,745488226,16589,17.4162897368869,743087,253537515.755154,29570168636358.0,500.923529411765,1071478,19081812
2022-07-01,972945252,1014518048,439716,941571,271874,745760100,17404,18.3605949369186,743221,199338974.257269,29570168636358.0,637.12030075188,1260714,19082637
2022-07-02,973301575,1014901774,383726,848341,235096,745995196,14003,14.122989958916,743359,205506322.379227,29570168636358.0,618.0,1156715,19083500
2022-07-03,973593083,1015242882,341108,737759,206333,746201529,11916,16.1763161621903,743514,228820681.058506,29570168636358.0,555.032467532468,857652,19084500
2022-07-04,973957692,1015617343,374461,855494,240385,746441914,15305,15.1933101922667,743657,212094705.712236,29570168636358.0,598.802816901409,1105456,19085362
2022-07-05,974295239,1015988101,370758,868674,245829,746687743,16277,14.8710892055199,743775,175966796.29047,29570168636358.0,721.74358974359,1318495,19086112
2022-07-06,974691336,1016406198,418097,984020,267118,746954861,17640,12.600010531777,743902,186494724.27366,29570168636358.0,681.0,1383303,19086893
2022-07-07,975171748,1016841298,435100,1007918,281435,747236296,17495,9.38452773350585,744059,229080267.104422,29155457214820.2,546.628205128205,1264901,19087875
2022-07-08,975576712,1017260454,419156,946807,268331,747504627,16439,13.9503826527166,744207,222368876.76816,29152798808271.9,563.074829931973,1234133,19088800
2022-07-09,975900731,1017613036,352582,782171,220708,747725335,12458,10.8893912371359,744341,193169764.447988,29152798808271.9,648.187969924812,1068876,19089637
2022-07-10,976191812,1017931202,318166,710613,199369,747924704,10118,9.03815707476699,744494,225963102.310404,29152798808271.9,554.118421052632,858886,19090600
2022-07-11,976525403,1018286483,355281,838433,229482,748154186,13504,20.1791457078378,744617,177880417.475712,29152798808271.9,703.901639344262,1210307,19091375
2022-07-12,976962489,1018699816,413333,945981,275378,748429564,15404,16.7275913376207,744768,219600444.546212,29152798808271.9,570.173333333333,1204294,19092312
2022-07-13,977215052,1019050297,350481,810857,222657,748652221,14438,23.917988973837,744878,160305444.214092,29152798808271.9,781.073394495412,1352413,19092993
2022-07-14,977645019,1019478226,427929,990479,286894,748939115,15641,11.0794662806985,745002,179447113.262172,29152798808271.9,697.756097560976,1519424,19093768
2022-07-15,978071512,1019881087,402861,955069,269269,749208384,16337,13.4089570771295,745144,207650518.848799,29152798808271.9,602.985815602837,1351248,19094656
2022-07-16,978401107,1020236358,355271,791313,226638,749435022,12692,12.0415858163232,745292,215354479.663197,29152798808271.9,581.414965986394,1024222,19095650
2022-07-17,978709584,1020549916,313558,727955,202157,749637179,11433,8.4558359001903,745416,179275825.30455,29152798808271.9,698.422764227642,1107770,19096356
2022-07-18,979064041,1020915308,365392,874433,247895,749885074,16024,13.3489872987286,745547,193840178.044031,29152798808271.9,645.946153846154,1206672,19097175
2022-07-19,979539757,1021336263,420955,998065,279950,750165024,19400,11.8826585894883,745685,202526753.481979,29152798808271.9,618.240875912409,1401116,19098037
2022-07-20,979905695,1021726783,390520,920079,260195,750425219,19468,9.89255558701993,745811,186065714.226012,29152798808271.9,672.936,1374580,19098825
2022-07-21,980324203,1022140314,413531,965128,273976,750699195,16926,13.7235257920263,745950,200192172.828584,28827135813162.6,618.463768115942,1335751,19099700
2022-07-22,980637372,1022533023,392709,852850,263276,750962471,16615,12.2973172759807,746082,181363825.611206,27692567959233.6,655.801526717557,1202991,19100518
2022-07-23,980953679,1022880772,347749,776821,223744,751186215,12548,11.8630626599473,746236,211413368.189232,27692567959233.6,562.588235294117,956607,19101481
2022-07-24,981255370,1023211969,331197,734545,199919,751386134,9705,8.50267176692015,746393,217501882.629067,27692567959233.6,546.839743589744,857081,19102462
2022-07-25,981650156,1023596441,384472,905603,253417,751639551,15253,14.8107225963015,746535,199896930.633892,27692567959233.6,595.0,1188824,19103362
2022-07-26,982094005,1023998129,401688,962865,264861,751904412,15495,19.6714523221668,746695,219382950.773988,27692567959233.6,542.150943396227,1159198,19104356
2022-07-27,982458100,1024385469,387340,890784,255930,752160342,17332,14.6514285581347,746860,226897711.837605,27692567959233.6,524.195121951219,1019873,19105381
2022-07-28,982926463,1024815730,430261,1016625,287254,752447596,18030,11.0635250096557,747001,197727388.816624,27692567959233.6,601.528571428572,1348517,19106262
2022-07-29,983317698,1025250400,434670,954956,281608,752729204,17769,12.1635827647164,747147,201529724.34373,27692567959233.6,590.179310344828,1240760,19107175
2022-07-30,983635004,1025621250,370850,801682,232696,752961900,12837,7.75848849721504,747276,177989457.257666,27692567959233.6,668.234375,1139579,19107981
2022-07-31,983946905,1025960447,339197,773541,209042,753170942,11252,7.49540263534357,747428,211485124.382398,27692567959233.6,562.397350993377,922711,19108931
2022-08-01,984343175,1026342623,382176,908302,249610,753420552,16737,13.8287436011073,747564,190105857.701302,27692567959233.6,625.644444444445,1287020,19109781
2022-08-02,984741396,1026741928,399305,947567,266968,753687520,17169,14.4150237929863,747719,218517283.696208,27692567959233.6,544.298701298701,1146315,19110750
2022-08-03,985144574,1027159686,417758,979238,282037,753969557,18486,15.4104416136836,747864,199187870.17168,27692567959233.6,597.118055555555,1292170,19111662
