time,high,low,open,close,volumefrom,volumeto
2023-05-14 09:00:00,26935.61,26836.49,26884.05,26926.14,437.89,11773779.11
2023-05-14 10:00:00,26980.42,26866.78,26926.14,26973.65,578.99,15586362
2023-05-14 11:00:00,27189.55,26973.14,26973.65,27096.19,2000.36,54211155.91
2023-05-14 12:00:00,27142.3,26943.3,27096.19,26974.31,981.95,26552418.21
2023-05-14 13:00:00,26988.22,26882.11,26974.31,26949.47,717.37,19319185.35
2023-05-14 14:00:00,26964.2,26873.84,26949.47,26933.07,431.65,11621139.44
2023-05-14 15:00:00,26950.93,26843.94,26933.07,26890.53,801.27,21549003.04
2023-05-14 16:00:00,26961.2,26856.65,26890.53,26951.93,481.95,12966522.34
2023-05-14 17:00:00,26968.67,26896.84,26951.93,26916.02,390.14,10507531.27
2023-05-14 18:00:00,26947.5,26878.88,26916.02,26909.75,425.32,11448041.43
2023-05-14 19:00:00,26940.14,26869.29,26909.75,26931.44,416.32,11200608.23
2023-05-14 20:00:00,26943.41,26759.29,26931.44,26811.15,1473.36,39501387.92
2023-05-14 21:00:00,27298.41,26794.64,26811.15,27219.53,3060.54,82942921.91
2023-05-14 22:00:00,27258.1,27135.34,27219.53,27175.32,1081.35,29410350.42
2023-05-14 23:00:00,27265.49,27174.54,27175.32,27241.93,559.09,15216207.49
2023-05-15 00:00:00,27302.87,27189.16,27241.93,27293.84,544.56,14834856.81
2023-05-15 01:00:00,27386.95,27250.24,27293.84,27350.1,1417.02,38709228.37
2023-05-15 02:00:00,27550.47,27332.12,27350.1,27486.68,1963.67,53908352.35
2023-05-15 03:00:00,27502.45,27400.72,27486.68,27422.27,614.41,16867995.09
2023-05-15 04:00:00,27453.32,27399.35,27422.27,27445.08,361.79,9921591.77
2023-05-15 05:00:00,27492.38,27351.85,27445.08,27401.75,622.97,17080674.47
2023-05-15 06:00:00,27434.04,27370.28,27401.75,27427.88,420.66,11528700.73
2023-05-15 07:00:00,27460.59,27332.72,27427.88,27346.02,548.79,15035259.4
2023-05-15 08:00:00,27414.36,27343.24,27346.02,27402.98,495.7,13569630.86
2023-05-15 09:00:00,27457.83,27364.67,27402.98,27384.1,773.75,21207535.97
2023-05-15 10:00:00,27541.09,27239.75,27384.1,27418.47,1742.06,47691115.26
2023-05-15 11:00:00,27460.42,27381.85,27418.47,27409.53,992.86,27228261.21
2023-05-15 12:00:00,27577.32,27390.66,27409.53,27503.11,1940.63,53310176.63
2023-05-15 13:00:00,27668.19,27432.69,27503.11,27516.09,1917.53,52841834.74
2023-05-15 14:00:00,27534.32,27395.52,27516.09,27446.06,1303.54,35787643.06
2023-05-15 15:00:00,27454.14,27333.33,27446.06,27424.82,1540.27,42211058.38
2023-05-15 16:00:00,27425,27341.85,27424.82,27355.41,910.78,24928818.12
2023-05-15 17:00:00,27388.17,27322.61,27355.41,27372.89,1097.72,30019168.47
2023-05-15 18:00:00,27375.06,27263.49,27372.89,27314.19,1554.5,42462462.03
2023-05-15 19:00:00,27321.87,27147.56,27314.19,27176.27,1021.54,27826540.52
2023-05-15 20:00:00,27304.97,27111.74,27176.27,27211.78,1176.98,32023208.62
2023-05-15 21:00:00,27256.1,26869.45,27211.78,27026.92,2264.87,61204918.53
2023-05-15 22:00:00,27092.35,26983.27,27026.92,27088.61,801.29,21657839.77
2023-05-15 23:00:00,27147.98,27071.41,27088.61,27137.21,654.9,17759795.5
2023-05-16 00:00:00,27149.49,27088.98,27137.21,27122.23,235.95,6399415.65
2023-05-16 01:00:00,27164.13,27043.64,27122.23,27072.87,359.37,9738648
2023-05-16 02:00:00,27091.59,27008.87,27072.87,27072.89,462.71,12516383.59
2023-05-16 03:00:00,27262.66,27067.23,27072.89,27260.71,877.1,23858695.9
2023-05-16 04:00:00,27290.75,27179.57,27260.71,27209.14,729.48,19860601.02
2023-05-16 05:00:00,27222.51,27083.03,27209.14,27095.91,1031.76,28009033.54
2023-05-16 06:00:00,27116.59,27009.75,27095.91,27021.25,614.84,16632894.59
2023-05-16 07:00:00,27124.14,27004.9,27021.25,27068.33,1102.54,29845102.08
2023-05-16 08:00:00,27138.42,26991.76,27068.33,27062.59,1293.12,35012985.02
2023-05-16 09:00:00,27128.32,26989.02,27062.59,26992.31,1514.15,40965783.99
2023-05-16 10:00:00,27044.89,26909.36,26992.31,26985.21,1607.31,43359964.17
2023-05-16 11:00:00,27087.52,26985.05,26985.21,27041.97,1756.76,47488197.97
2023-05-16 12:00:00,27139.03,26981.22,27041.97,27056.95,1264.5,34195756.64
2023-05-16 13:00:00,27098.72,26965.97,27056.95,27089.29,1233.31,33344108.5
2023-05-16 14:00:00,27118.51,27006.08,27089.29,27057.01,1183.02,31999660.01
2023-05-16 15:00:00,27077.55,26890.39,27057.01,26939.05,1327.04,35827190.11
2023-05-16 16:00:00,26996.2,26904.23,26939.05,26958.47,669.06,18040807.58
2023-05-16 17:00:00,27052.85,26932.02,26958.47,27016.56,693.71,18728565.83
2023-05-16 18:00:00,27042.55,26979.41,27016.56,27001.73,615.27,16619139.37
2023-05-16 19:00:00,27050.02,26966.29,27001.73,27036.57,525.41,14193927.49
2023-05-16 20:00:00,27116.79,26988.15,27036.57,27100.34,960.5,25992610.56
2023-05-16 21:00:00,27219.64,27061.61,27100.34,27171.32,1532.53,41611942.63
2023-05-16 22:00:00,27191.93,27064.21,27171.32,27069.63,529.38,14359980.02
2023-05-16 23:00:00,27132.51,27046.11,27069.63,27063.26,748.06,20255774
2023-05-17 00:00:00,27102.49,27045.29,27063.26,27076.22,482.12,13053258.72
2023-05-17 01:00:00,27076.65,26993.02,27076.22,26997.85,600.08,16222043.29
2023-05-17 02:00:00,27012.67,26939.37,26997.85,27001.6,586.58,15825702.77
2023-05-17 03:00:00,27039.92,26781.21,27001.6,26852.83,1548.89,41670774.02
2023-05-17 04:00:00,26862.99,26784.24,26852.83,26820.33,716.66,19219908.93
2023-05-17 05:00:00,26878.66,26804.64,26820.33,26873.19,435.34,11688451.06
2023-05-17 06:00:00,26912.59,26838.57,26873.19,26870.03,504.53,13554903.92
2023-05-17 07:00:00,26871.58,26581.24,26870.03,26638.54,2622.31,70033355.13
2023-05-17 08:00:00,26765.29,26615.02,26638.54,26676.48,1296.89,34622047.45
2023-05-17 09:00:00,26758.24,26605.37,26676.48,26630.02,1257.86,33578791.92
2023-05-17 10:00:00,26830.9,26565.39,26630.02,26786.96,2203.14,58819380.61
2023-05-17 11:00:00,26838.55,26722.19,26786.96,26799.49,1017.43,27243596.85
2023-05-17 12:00:00,26943.82,26744.33,26799.49,26909.15,1766.71,47405119.69
2023-05-17 13:00:00,27168.84,26869.35,26909.15,27088.28,1721.32,46447254.81
2023-05-17 14:00:00,27236.31,27073.95,27088.28,27096.22,1982.73,53813787.95
2023-05-17 15:00:00,27439.29,27095.31,27096.22,27383.78,2901.45,79345474.72
2023-05-17 16:00:00,27465.93,27281.21,27383.78,27339.12,1282.17,35097382.15
2023-05-17 17:00:00,27488.05,27277.58,27339.12,27368.79,1247.43,34148921.98
2023-05-17 18:00:00,27381.2,27305.66,27368.79,27335.73,602.18,16462133.16
2023-05-17 19:00:00,27429.21,27335.73,27335.73,27406.21,650.08,17807024.17
2023-05-17 20:00:00,27476.67,27359.86,27406.21,27361.98,666.44,18260701.91
2023-05-17 21:00:00,27394.31,27309.1,27361.98,27325.78,482.8,13203824.65
2023-05-17 22:00:00,27383.67,27297.2,27325.78,27350.4,468.26,12799549.11
2023-05-17 23:00:00,27379.17,27331.94,27350.4,27364.18,482.42,13195623.06
2023-05-18 00:00:00,27370.18,27304.11,27364.18,27306.18,385.23,10527343.24
2023-05-18 01:00:00,27321.02,27223.26,27306.18,27225.17,559.94,15273273.6
2023-05-18 02:00:00,27249.73,27156.7,27225.17,27210.43,1022.76,27812525.61
2023-05-18 03:00:00,27449.99,27200.98,27210.43,27393.28,974.77,26644479.26
2023-05-18 04:00:00,27437.21,27350.43,27393.28,27394.6,660.73,18100920.81
2023-05-18 05:00:00,27428.13,27355.93,27394.6,27401.66,539.51,14776600.7
2023-05-18 06:00:00,27421.6,27339.73,27401.66,27347.27,452.47,12389321.52
2023-05-18 07:00:00,27400.67,27342.8,27347.27,27399.55,541.33,14820309.97
2023-05-18 08:00:00,27468.03,27235.4,27399.55,27241.13,1741.49,47618312
2023-05-18 09:00:00,27279.99,27179.44,27241.13,27260.05,1048.17,28542481.06
2023-05-18 10:00:00,27403.8,27047.57,27260.05,27243.3,2421.28,65975753.9
2023-05-18 11:00:00,27298.45,27056.85,27243.3,27085.59,1549.02,42061889.52
2023-05-18 12:00:00,27108.29,26996.72,27085.59,27075.44,1720.46,46565205.65
2023-05-18 13:00:00,27093.72,26379.63,27075.44,26493.75,4912.1,131398752.61
2023-05-18 14:00:00,26653.72,26427.76,26493.75,26622.7,2094.69,55643986.79
2023-05-18 15:00:00,26850.13,26587.08,26622.7,26747.98,1717.34,45892688.59
2023-05-18 16:00:00,26779.66,26704.18,26747.98,26730.04,625.34,16722417.26
2023-05-18 17:00:00,27054.87,26728.96,26730.04,26919.56,1478.71,39780060.22
2023-05-18 18:00:00,26946.19,26848.6,26919.56,26895.3,527.52,14187422.48
2023-05-18 19:00:00,26895.8,26819.25,26895.3,26823.31,634.65,17040587.34
2023-05-18 20:00:00,26925.84,26806.64,26823.31,26891.8,523.28,14059396.23
2023-05-18 21:00:00,26918.62,26758.44,26891.8,26814.68,570.26,15296266.62
2023-05-18 22:00:00,26855.06,26766.53,26814.68,26806.06,630.22,16893122.65
2023-05-18 23:00:00,26881.36,26775.16,26806.06,26842.7,437.72,11751889.54
2023-05-19 00:00:00,26881.93,26820.2,26842.7,26877.48,244.88,6574472.54
2023-05-19 01:00:00,26895.09,26831.58,26877.48,26884.03,351.16,9436206.9
2023-05-19 02:00:00,26939.72,26874.57,26884.03,26913.27,397.74,10703166.45
2023-05-19 03:00:00,26964.02,26862.15,26913.27,26865.55,472.18,12707911.11
2023-05-19 04:00:00,26935.67,26855.45,26865.55,26896.29,346.65,9325415.29
2023-05-19 05:00:00,26913.38,26828.88,26896.29,26850.63,346.26,9300870.84
2023-05-19 06:00:00,26881.13,26804.74,26850.63,26827.61,395.27,10613345.06
2023-05-19 07:00:00,26879.76,26806.77,26827.61,26862.7,472.56,12685578.07
2023-05-19 08:00:00,26985,26862.7,26862.7,26917.09,720.74,19410652.06
2023-05-19 09:00:00,26954.81,26852.25,26917.09,26874.39,708.01,19055225.84
2023-05-19 10:00:00,26875.51,26769.13,26874.39,26840.13,1054.63,28278516.1
2023-05-19 11:00:00,27178.6,26668.92,26840.13,26890.84,4259.38,114684986.15
2023-05-19 12:00:00,26962.29,26817.55,26890.84,26844.38,1108.56,29810614.61
2023-05-19 13:00:00,26969.28,26834.53,26844.38,26923.19,755.21,20325201
2023-05-19 14:00:00,26943.43,26880.6,26923.19,26896.1,581.35,15644435.3
2023-05-19 15:00:00,26896.1,26791.05,26896.1,26841.33,561.52,15073078.5
2023-05-19 16:00:00,26874.3,26815.67,26841.33,26839.18,431.03,11571914.52
2023-05-19 17:00:00,26911.88,26833.76,26839.18,26911.88,378.34,10169802.31
2023-05-19 18:00:00,26919.6,26870.38,26911.88,26877.62,347.83,9353934.83
2023-05-19 19:00:00,26906.08,26868.84,26877.62,26888.42,365.82,9835189.47
2023-05-19 20:00:00,26913.21,26840.23,26888.42,26855.85,366.25,9842944.6
2023-05-19 21:00:00,26891.4,26855.75,26855.85,26870.26,192.07,5161343.76
2023-05-19 22:00:00,26881.51,26845.81,26870.26,26850.05,156.05,4191767.71
2023-05-19 23:00:00,26884.01,26849.55,26850.05,26874.07,146.7,3941602.23
2023-05-20 00:00:00,26884.24,26860.73,26874.07,26882.56,119.68,3215995.88
2023-05-20 01:00:00,26882.8,26855.17,26882.56,26878.17,121.39,3261630.75
2023-05-20 02:00:00,26880.68,26852.36,26878.17,26862.23,151.52,4071034.86
2023-05-20 03:00:00,26865.28,26849.12,26862.23,26862.41,112.54,3022601.8
2023-05-20 04:00:00,26922.5,26862.07,26862.41,26916.12,220.84,5938571.99
2023-05-20 05:00:00,26921.65,26877.85,26916.12,26889.05,211.9,5699805.14
2023-05-20 06:00:00,26908.13,26879.75,26889.05,26895.37,179.36,4824155.64
2023-05-20 07:00:00,26908.59,26881.54,26895.37,26887.38,134.1,3606403.92
2023-05-20 08:00:00,26945.64,26886.92,26887.38,26904.24,283.6,7634027.78
2023-05-20 09:00:00,26924.33,26885.37,26904.24,26898.52,191.09,5140664.89
2023-05-20 10:00:00,26934.42,26897.09,26898.52,26926.94,209.95,5650527.87
2023-05-20 11:00:00,26980.88,26903.77,26926.94,26957.16,361.03,9728666.66
2023-05-20 12:00:00,26959.1,26925.78,26957.16,26929.01,223.6,6023318.8
2023-05-20 13:00:00,27143.37,26927.19,26929.01,27141.64,1030.59,27870570.97
2023-05-20 14:00:00,27164.5,27036.88,27141.64,27038.75,962.66,26093418.3
2023-05-20 15:00:00,27083.01,26981.99,27038.75,27074.57,501.94,13572663.17
2023-05-20 16:00:00,27096.97,27016.7,27074.57,27024.54,291.87,7896857.12
2023-05-20 17:00:00,27057.95,26982.89,27024.54,27044.75,408.68,11044380.59
2023-05-20 18:00:00,27078.16,27023.51,27044.75,27077.33,221.97,6004560.86
2023-05-20 19:00:00,27139.07,27060.42,27077.33,27118.54,576.11,15613350.04
2023-05-20 20:00:00,27280.07,27073.48,27118.54,27250.59,1177.97,32044602.8
2023-05-20 21:00:00,27264.51,27160.16,27250.59,27170.47,755.53,20562222.37
2023-05-20 22:00:00,27193.94,27159.1,27170.47,27180.81,252.6,6863943
2023-05-20 23:00:00,27201.14,27168.57,27180.81,27187.45,164.32,4466487.56
2023-05-21 00:00:00,27187.98,27138.27,27187.45,27141.32,313.26,8509529.61
2023-05-21 01:00:00,27149.47,27101.09,27141.32,27108.28,497.61,13494342.27
2023-05-21 02:00:00,27111.91,27077.42,27108.28,27092.88,227.9,6175308.05
2023-05-21 03:00:00,27095.22,27059.99,27092.88,27066.71,152.41,4126402.29
2023-05-21 04:00:00,27079.3,27037,27066.71,27053.03,125.38,3392184.85
2023-05-21 05:00:00,27087.3,27038.17,27053.03,27087.3,198.86,5381309.55
2023-05-21 06:00:00,27094.41,26916.46,27087.3,26963.59,707.12,19073436
2023-05-21 07:00:00,26963.6,26815.29,26963.59,26838.99,1225.44,32951086.62
2023-05-21 08:00:00,26956.02,26822.61,26838.99,26945.46,619.37,16647391.38
2023-05-21 09:00:00,26950.18,26903.44,26945.46,26903.96,188.93,5087864.7
2023-05-21 10:00:00,26984.96,26899.25,26903.96,26910.19,319.31,8603410.48
2023-05-21 11:00:00,26989.58,26825.68,26910.19,26911.5,596.74,16056066.76
2023-05-21 12:00:00,26928.73,26869.94,26911.5,26900.89,385.13,10359918.16
2023-05-21 13:00:00,26938.22,26850.43,26900.89,26884.89,477.88,12851853.87
2023-05-21 14:00:00,26906.36,26857.35,26884.89,26882.46,290.34,7804107.69
2023-05-21 15:00:00,26924.48,26875.75,26882.46,26913.4,346.16,9311903.56
2023-05-21 16:00:00,26931.71,26838.29,26913.4,26853.63,458.61,12334120.13
2023-05-21 17:00:00,26857.65,26691.06,26853.63,26762.13,1367.27,36575760.75
2023-05-21 18:00:00,26798.55,26749.66,26762.13,26768.29,639.21,17114482.55
2023-05-21 19:00:00,26814.31,26738.5,26768.29,26755.17,485.79,13011507.32
2023-05-21 20:00:00,26787.84,26567.57,26755.17,26659.84,1389.34,37043189.92
2023-05-21 21:00:00,26692.96,26572.25,26659.84,26589.84,1181.98,31485271.19
2023-05-21 22:00:00,26668.56,26548.27,26589.84,26656.26,928.35,24712061
2023-05-21 23:00:00,26678.5,26639.02,26656.26,26652.44,413.74,11028556.27
2023-05-22 00:00:00,26725.69,26648.64,26652.44,26702.32,376.02,10036663.71
2023-05-22 01:00:00,26805.62,26702.32,26702.32,26764.56,674.55,18055550
2023-05-22 02:00:00,26914.19,26762.21,26764.56,26831.48,845.73,22711996.08
2023-05-22 03:00:00,26876.22,26802.38,26831.48,26848.32,425.86,11433006.86
2023-05-22 04:00:00,26901.85,26830.96,26848.32,26832.22,377.21,10135189.6
2023-05-22 05:00:00,26889.72,26831.56,26832.22,26865.18,247.12,6637085.7
2023-05-22 06:00:00,26881.94,26805.61,26865.18,26840.56,443.91,11916818.2
2023-05-22 07:00:00,26843.02,26773.76,26840.56,26830.79,317.88,8520789.4
2023-05-22 08:00:00,26864.61,26737.23,26830.79,26737.23,617.2,16543243.54
2023-05-22 09:00:00,27084.08,26710.18,26737.23,27008.29,1847.06,49742348.63
2023-05-22 10:00:00,27042.35,26789.77,27008.29,26955.93,1893.72,50972441.19
2023-05-22 11:00:00,26981.27,26824.99,26955.93,26879.6,965.01,25945922.67
2023-05-22 12:00:00,26927.06,26840.04,26879.6,26874.65,702.49,18880893.33
2023-05-22 13:00:00,26904.04,26790.22,26874.65,26856.75,979.09,26274641.72
2023-05-22 14:00:00,26928.71,26844.32,26856.75,26884.06,680,18284938
2023-05-22 15:00:00,26891.7,26827.97,26884.06,26863.85,551.97,14822448.59
2023-05-22 16:00:00,26931.34,26836.23,26863.85,26897.67,471.03,12658448.69
2023-05-22 17:00:00,26951.15,26878.34,26897.67,26904.4,493.02,13270423.94
2023-05-22 18:00:00,26915.22,26874.18,26904.4,26874.97,282.12,7586455.82
2023-05-22 19:00:00,26888.05,26842.32,26874.97,26855.4,580.48,15589264.5
2023-05-22 20:00:00,26943.82,26808.03,26855.4,26827.58,626.44,16834858.65
2023-05-22 21:00:00,27101.37,26813.1,26827.58,26997.94,1956.95,52866240.4
2023-05-22 22:00:00,27157.25,26997.93,26997.94,27135.83,945.04,25587402.86
2023-05-22 23:00:00,27421.01,27124.06,27135.83,27373.32,2397.24,65480446.1
2023-05-23 00:00:00,27439.44,27352.82,27373.32,27385.89,1498.3,41046101.11
2023-05-23 01:00:00,27480.33,27373.52,27385.89,27393.49,1636.46,44884021.7
2023-05-23 02:00:00,27426.62,27291.82,27393.49,27298.18,702.4,19218849.75
2023-05-23 03:00:00,27327.38,27220.58,27298.18,27307.73,778.51,21238888.84
2023-05-23 04:00:00,27338.54,27258.55,27307.73,27335.84,382.33,10436724.38
